,SHOW,SEASON,CONTESTANT,week,elimination_week,went_on_date,n_people_on_date
4822,Bachelor,21,21_VANESSA_G,6,0,1,6
4823,Bachelor,21,21_RAVEN_G,6,0,1,6
4824,Bachelor,21,21_RACHEL_L,6,0,1,6
4825,Bachelor,21,21_CORRINE_O,6,0,1,6
4826,Bachelor,21,21_KRISTINA_S,6,0,1,1
4827,Bachelor,21,21_DANIELLE_M,6,0,1,6
4828,Bachelor,21,21_DANIELLE_L,6,1,1,2
4829,Bachelor,21,21_WHITNEY_F,6,1,1,2
4830,Bachelor,21,21_JASMINE_G,6,1,1,6
4831,Bachelor,21,21_JAIMI_K,6,0,0,-1
4832,Bachelor,21,21_JOSEPHINE_T,6,0,0,-1
4833,Bachelor,21,21_ALEXIS_W,6,0,0,-1
4834,Bachelor,21,21_TAYLOR_N,6,0,0,-1
4835,Bachelor,21,21_ASTRID_L,6,0,0,-1
4836,Bachelor,21,21_SARAH_V,6,0,0,-1
4837,Bachelor,21,21_BRITTANY_F,6,0,0,-1
4838,Bachelor,21,21_CHRISTEN_W,6,0,0,-1
4839,Bachelor,21,21_DOMINIQUE_A,6,0,0,-1
4840,Bachelor,21,21_LACEY_M,6,0,0,-1
4841,Bachelor,21,21_HAILEY_M,6,0,0,-1
4842,Bachelor,21,21_ELIZABETH_W,6,0,0,-1
4843,Bachelor,21,21_LIZ_S,6,0,0,-1
4844,Bachelor,21,21_ANGELA_A,6,0,0,-1
4845,Bachelor,21,21_JASMINE_B,6,0,0,-1
4846,Bachelor,21,21_OLIVIA_B,6,0,0,-1
4847,Bachelor,21,21_IDA_D,6,0,0,-1
4848,Bachelor,21,21_BRIANA_G,6,0,0,-1
4849,Bachelor,21,21_LAUREN_H,6,0,0,-1
4850,Bachelor,21,21_SUSANNAH_M,6,0,0,-1
4851,Bachelor,21,21_MICHELLE_R,6,0,0,-1
4852,Bachelor,20,20_LAUREN_B,6,0,1,7
4853,Bachelor,20,20_JOJO_F,6,0,1,7
4854,Bachelor,20,20_CAILA_Q,6,0,1,1
4855,Bachelor,20,20_AMANDA_S,6,0,1,7
4856,Bachelor,20,20_BECCA_T,6,0,1,7
4857,Bachelor,20,20_EMILY_F,6,0,1,2
4858,Bachelor,20,20_LAUREN_H,6,1,1,7
4859,Bachelor,20,20_OLIVIA_C,6,1,1,2
4860,Bachelor,20,20_LEAH_B,6,1,1,7
4861,Bachelor,20,20_JENNIFER_S,6,0,0,-1
4862,Bachelor,20,20_JUBILEE_S,6,0,0,-1
4863,Bachelor,20,20_AMBER_J,6,0,0,-1
4864,Bachelor,20,20_RACHEL_T,6,0,0,-1
4865,Bachelor,20,20_HAYLEY_F,6,0,0,-1
4866,Bachelor,20,20_JAMI_L,6,0,0,-1
4867,Bachelor,20,20_SHUSHANNA_M,6,0,0,-1
4868,Bachelor,20,20_LACE_M,6,0,0,-1
4869,Bachelor,20,20_JACKIE_D,6,0,0,-1
4870,Bachelor,20,20_MANDI_K,6,0,0,-1
4871,Bachelor,20,20_SAMANTHA_P,6,0,0,-1
4872,Bachelor,20,20_LB_B,6,0,0,-1
4873,Bachelor,20,20_LAURA_E,6,0,0,-1
4874,Bachelor,20,20_IZZY_G,6,0,0,-1
4875,Bachelor,20,20_MAEGAN_M,6,0,0,-1
4876,Bachelor,20,20_JESSICA_M,6,0,0,-1
4877,Bachelor,20,20_BREANNE_R,6,0,0,-1
4878,Bachelor,20,20_LAUREN_R,6,0,0,-1
4879,Bachelor,20,20_TIARA_S,6,0,0,-1
4880,Bachelor,19,19_WHITNEY_B,6,0,1,6
4881,Bachelor,19,19_BECCA_T,6,0,1,1
4882,Bachelor,19,19_KAITLYN_B,6,0,1,6
4883,Bachelor,19,19_JADE_R,6,0,1,6
4884,Bachelor,19,19_CARLY_W,6,0,1,6
4885,Bachelor,19,19_BRITT_N,6,0,1,6
4886,Bachelor,19,19_MEGAN_B,6,1,1,6
4887,Bachelor,19,19_KELSEY_P,6,1,1,2
4888,Bachelor,19,19_ASHLEY_I,6,1,1,2
4889,Bachelor,19,19_MACKENZIE_D,6,0,0,-1
4890,Bachelor,19,19_SAMANTHA_S,6,0,0,-1
4891,Bachelor,19,19_ASHLEY_S,6,0,0,-1
4892,Bachelor,19,19_JUELIA_K,6,0,0,-1
4893,Bachelor,19,19_NIKKI_D,6,0,0,-1
4894,Bachelor,19,19_JILIAN_A,6,0,0,-1
4895,Bachelor,19,19_AMBER_J,6,0,0,-1
4896,Bachelor,19,19_TRACY_D,6,0,0,-1
4897,Bachelor,19,19_TRINA_S,6,0,0,-1
4898,Bachelor,19,19_ALISSA_G,6,0,0,-1
4899,Bachelor,19,19_JORDAN_B,6,0,0,-1
4900,Bachelor,19,19_KIMBERLY_S,6,0,0,-1
4901,Bachelor,19,19_TANDRA_S,6,0,0,-1
4902,Bachelor,19,19_TARA_E,6,0,0,-1
4903,Bachelor,19,19_AMANDA_G,6,0,0,-1
4904,Bachelor,19,19_BO_S,6,0,0,-1
4905,Bachelor,19,19_BRITTANY_F,6,0,0,-1
4906,Bachelor,19,19_KARA_W,6,0,0,-1
4907,Bachelor,19,19_MICHELLE_D,6,0,0,-1
4908,Bachelor,19,19_NICOLE_M,6,0,0,-1
4909,Bachelor,19,19_REEGAN_C,6,0,0,-1
4910,Bachelor,18,18_NIKKI_F,6,0,1,6
4911,Bachelor,18,18_CLARE_C,6,0,1,1
4912,Bachelor,18,18_ANDI_D,6,0,1,1
4913,Bachelor,18,18_RENEE_O,6,0,1,6
4914,Bachelor,18,18_CHELSIE_W,6,0,1,6
4915,Bachelor,18,18_SHARLEEN_J,6,0,1,6
4916,Bachelor,18,18_KAT_H,6,1,1,6
4917,Bachelor,18,18_CASSANDRA_F,6,1,1,6
4918,Bachelor,18,18_ALLI_R,6,0,0,-1
4919,Bachelor,18,18_DANIELLE_R,6,0,0,-1
4920,Bachelor,18,18_KELLY_T,6,0,0,-1
4921,Bachelor,18,18_ELISE_M,6,0,0,-1
4922,Bachelor,18,18_LAUREN_S,6,0,0,-1
4923,Bachelor,18,18_CHRISTY_H,6,0,0,-1
4924,Bachelor,18,18_LUCY_A,6,0,0,-1
4925,Bachelor,18,18_AMY_L,6,0,0,-1
4926,Bachelor,18,18_CHANTEL_F,6,0,0,-1
4927,Bachelor,18,18_VICTORIA_L,6,0,0,-1
4928,Bachelor,18,18_ALEXIS_M,6,0,0,-1
4929,Bachelor,18,18_AMY_J,6,0,0,-1
4930,Bachelor,18,18_ASHLEY_P,6,0,0,-1
4931,Bachelor,18,18_CHRISTINE_L,6,0,0,-1
4932,Bachelor,18,18_KYLIE_L,6,0,0,-1
4933,Bachelor,18,18_LACY_F,6,0,0,-1
4934,Bachelor,18,18_LAUREN_H,6,0,0,-1
4935,Bachelor,18,18_MAGGIE_G,6,0,0,-1
4936,Bachelor,18,18_VALERIE_E,6,0,0,-1
4937,Bachelor,17,17_CATHERINE_G,6,0,1,1
4938,Bachelor,17,17_LINDSAY_Y,6,0,1,7
4939,Bachelor,17,17_ASHLEE_F,6,0,1,7
4940,Bachelor,17,17_DESIREE_H,6,0,1,1
4941,Bachelor,17,17_LESLEY_M,6,0,1,7
4942,Bachelor,17,17_TIERRA_L,6,0,1,7
4943,Bachelor,17,17_DANIELLA_M,6,1,1,7
4944,Bachelor,17,17_SLEMA_A,6,1,1,7
4945,Bachelor,17,17_SARAH_H,6,1,1,7
4946,Bachelor,17,17_ROBYN_H,6,0,0,-1
4947,Bachelor,17,17_JACKIE_[,6,0,0,-1
4948,Bachelor,17,17_AMANDA_M,6,0,0,-1
4949,Bachelor,17,17_LESLIE_H,6,0,0,-1
4950,Bachelor,17,17_KRISTY_K,6,0,0,-1
4951,Bachelor,17,17_TARYN_D,6,0,0,-1
4952,Bachelor,17,17_KACIE_B,6,0,0,-1
4953,Bachelor,17,17_BROOKE_B,6,0,0,-1
4954,Bachelor,17,17_DIANA_W,6,0,0,-1
4955,Bachelor,17,17_LATIE_L,6,0,0,-1
4956,Bachelor,17,17_ASHLEY_H,6,0,0,-1
4957,Bachelor,17,17_ASHLEY_P,6,0,0,-1
4958,Bachelor,17,17_KELLY_D,6,0,0,-1
4959,Bachelor,17,17_KERIANN_M,6,0,0,-1
4960,Bachelor,17,17_LACEY_L,6,0,0,-1
4961,Bachelor,17,17_LAUREN_M,6,0,0,-1
4962,Bachelor,17,17_PAIGE_V,6,0,0,-1
4963,Bachelor,16,16_COURTNEY_R,6,0,1,6
4964,Bachelor,16,16_LINDZI_C,6,0,1,6
4965,Bachelor,16,16_NICKI_S,6,0,1,6
4966,Bachelor,16,16_KACIE_B,6,0,1,1
4967,Bachelor,16,16_EMILY_O,6,0,1,6
4968,Bachelor,16,16_RACHEL_T,6,0,1,2
4969,Bachelor,16,16_JAMIE_O,6,1,1,6
4970,Bachelor,16,16_CASEY_S,6,1,1,6
4971,Bachelor,16,16_BLAKELEY_J,6,1,1,2
4972,Bachelor,16,16_JENNIFER_F,6,0,0,-1
4973,Bachelor,16,16_ELYSE_M,6,0,0,-1
4974,Bachelor,16,16_MONICA_S,6,0,0,-1
4975,Bachelor,16,16_SAMANTHA_L,6,0,0,-1
4976,Bachelor,16,16_ERIKA_U,6,0,0,-1
4977,Bachelor,16,16_JACLYN_S,6,0,0,-1
4978,Bachelor,16,16_BRITTNEY_S,6,0,0,-1
4979,Bachelor,16,16_JENNA_B,6,0,0,-1
4980,Bachelor,16,16_SHAWN_R,6,0,0,-1
4981,Bachelor,16,16_AMBER_B,6,0,0,-1
4982,Bachelor,16,16_AMBER_T,6,0,0,-1
4983,Bachelor,16,16_ANNA_S,6,0,0,-1
4984,Bachelor,16,16_DIANNA_M,6,0,0,-1
4985,Bachelor,16,16_HOLLY_J,6,0,0,-1
4986,Bachelor,16,16_LYNDSIE_J,6,0,0,-1
4987,Bachelor,16,16_SHIRA_A,6,0,0,-1
4988,Bachelor,15,15_EMILY_M,6,0,1,6
4989,Bachelor,15,15_CHANTAL_O,6,0,1,1
4990,Bachelor,15,15_ASHLEU_H,6,0,1,6
4991,Bachelor,15,15_SHAWNTEL_N,6,0,1,6
4992,Bachelor,15,15_MICHELLE_M,6,0,1,6
4993,Bachelor,15,15_BRITT_B,6,0,1,6
4994,Bachelor,15,15_JACKIE_G,6,1,1,6
4995,Bachelor,15,15_ALLI_T,6,1,1,1
4996,Bachelor,15,15_LISA_M,6,0,0,-1
4997,Bachelor,15,15_MARISSA_M,6,0,0,-1
4998,Bachelor,15,15_ASHLEY_S,6,0,0,-1
4999,Bachelor,15,15_LINDSAY_H,6,0,0,-1
5000,Bachelor,15,15_MEGHAN_M,6,0,0,-1
5001,Bachelor,15,15_STACEY_Q,6,0,0,-1
5002,Bachelor,15,15_KIMBERLY_C,6,0,0,-1
5003,Bachelor,15,15_SARAH_P,6,0,0,-1
5004,Bachelor,15,15_MADISON_G,6,0,0,-1
5005,Bachelor,15,15_KELTIE_C,6,0,0,-1
5006,Bachelor,15,15_MELISSA_S,6,0,0,-1
5007,Bachelor,15,15_RAICHHEL_G,6,0,0,-1
5008,Bachelor,15,15_BRITNEE_X,6,0,0,-1
5009,Bachelor,15,15_CRISTY_C,6,0,0,-1
5010,Bachelor,15,15_JESSICA_A,6,0,0,-1
5011,Bachelor,15,15_KILL_R,6,0,0,-1
5012,Bachelor,15,15_LACEY_G,6,0,0,-1
5013,Bachelor,15,15_LAUREN_M,6,0,0,-1
5014,Bachelor,15,15_LISA_P,6,0,0,-1
5015,Bachelor,15,15_REBECCA_X,6,0,0,-1
5016,Bachelor,15,15_RENEE_H,6,0,0,-1
5017,Bachelor,15,15_SARAH_L,6,0,0,-1
5018,Bachelor,14,14_VIENNA_G,6,0,1,1
5019,Bachelor,14,14_TENLEY_M,6,0,1,1
5020,Bachelor,14,14_GIA_A,6,0,1,1
5021,Bachelor,14,14_ALI_F,6,1,1,1
5022,Bachelor,14,14_CORRIE_A,6,0,0,-1
5023,Bachelor,14,14_ASHLEIGH_H,6,0,0,-1
5024,Bachelor,14,14_JESSIE_S,6,0,0,-1
5025,Bachelor,14,14_KATHRYN_S,6,0,0,-1
5026,Bachelor,14,14_ELLA_N,6,0,0,-1
5027,Bachelor,14,14_ELIZABETH_KI,6,0,0,-1
5028,Bachelor,14,14_VALISHIA_S,6,0,0,-1
5029,Bachelor,14,14_MICHELLE K,6,0,0,-1
5030,Bachelor,14,14_ASHLEY_E,6,0,0,-1
5031,Bachelor,14,14_CRISTINA_M,6,0,0,-1
5032,Bachelor,14,14_ROZLYN_P,6,0,0,-1
5033,Bachelor,14,14_LEX_M,6,0,0,-1
5034,Bachelor,14,14_CAITLYN_M,6,0,0,-1
5035,Bachelor,14,14_CHANNY_C,6,0,0,-1
5036,Bachelor,14,14_ELIZABETH_KR,6,0,0,-1
5037,Bachelor,14,14_EMILY_H,6,0,0,-1
5038,Bachelor,14,14_KIMBERLY_S,6,0,0,-1
5039,Bachelor,14,14_KIRSTEN_P,6,0,0,-1
5040,Bachelor,14,14_SHEILA_L,6,0,0,-1
5041,Bachelor,14,14_STEPHANIE_M,6,0,0,-1
5042,Bachelor,14,14_TIANA_K,6,0,0,-1
5043,Bachelor,13,13_MELISSA_R,6,0,1,1
5044,Bachelor,13,13_MOLLY_M,6,0,1,1
5045,Bachelor,13,13_JILLIAN_H,6,0,1,1
5046,Bachelor,13,13_NAOMI_C,6,1,1,1
5047,Bachelor,13,13_STEPHANIE_H,6,0,0,-1
5048,Bachelor,13,13_LAUREN_W,6,0,0,-1
5049,Bachelor,13,13_MEGAN_P,6,0,0,-1
5050,Bachelor,13,13_SHANNON_B,6,0,0,-1
5051,Bachelor,13,13_NIKKI_K,6,0,0,-1
5052,Bachelor,13,13_ERICA_D,6,0,0,-1
5053,Bachelor,13,13_KARI_F,6,0,0,-1
5054,Bachelor,13,13_NATALIE_G,6,0,0,-1
5055,Bachelor,13,13_RAQUEL_M,6,0,0,-1
5056,Bachelor,13,13_SHARON_S,6,0,0,-1
5057,Bachelor,13,13_LISA_G,6,0,0,-1
5058,Bachelor,13,13_ANN_L,6,0,0,-1
5059,Bachelor,13,13_DOMINIQUE_C,6,0,0,-1
5060,Bachelor,13,13_EMILY_H,6,0,0,-1
5061,Bachelor,13,13_JACKIE_H,6,0,0,-1
5062,Bachelor,13,13_JULIE_D,6,0,0,-1
5063,Bachelor,13,13_NICOLE_M,6,0,0,-1
5064,Bachelor,13,13_RENEE_S,6,0,0,-1
5065,Bachelor,13,13_SHELBY_G,6,0,0,-1
5066,Bachelor,13,13_STACIA_M,6,0,0,-1
5067,Bachelor,13,13_TREASURE_M,6,0,0,-1
5068,Bachelor,12,12_SHAYNE_L,6,0,1,1
5069,Bachelor,12,12_CHELSEA_W,6,0,1,1
5070,Bachelor,12,12_AMANDA_R,6,0,1,1
5071,Bachelor,12,12_NOELLE_D,6,1,1,1
5072,Bachelor,12,12_MARSHANA_R,6,0,0,-1
5073,Bachelor,12,12_ROBIN_C,6,0,0,-1
5074,Bachelor,12,12_ASHLEE_W,6,0,0,-1
5075,Bachelor,12,12_KELLY_D,6,0,0,-1
5076,Bachelor,12,12_HOLLY_D,6,0,0,-1
5077,Bachelor,12,12_AMY_R,6,0,0,-1
5078,Bachelor,12,12_ERIN_S,6,0,0,-1
5079,Bachelor,12,12_KRISTINE_H,6,0,0,-1
5080,Bachelor,12,12_CARRI_P,6,0,0,-1
5081,Bachelor,12,12_ERIN_H,6,0,0,-1
5082,Bachelor,12,12_MICHELLE_P,6,0,0,-1
5083,Bachelor,12,12_ALYSSA_G,6,0,0,-1
5084,Bachelor,12,12_AMANDA_P,6,0,0,-1
5085,Bachelor,12,12_DENISE_H,6,0,0,-1
5086,Bachelor,12,12_DEVON_A,6,0,0,-1
5087,Bachelor,12,12_LESLEY_G,6,0,0,-1
5088,Bachelor,12,12_MICHELE_R,6,0,0,-1
5089,Bachelor,12,12_REBECCA_L,6,0,0,-1
5090,Bachelor,12,12_STACEY_E,6,0,0,-1
5091,Bachelor,12,12_TAMARA_S,6,0,0,-1
5092,Bachelor,12,12_TIFFANY_T,6,0,0,-1
5093,Bachelor,11,11_DEANNA_P,6,0,1,1
5094,Bachelor,11,11_JENNI_C,6,0,1,1
5095,Bachelor,11,11_BETTINA_B,6,0,1,1
5096,Bachelor,11,11_SHEENA_S,6,1,1,1
5097,Bachelor,11,11_HILARY_R,6,0,0,-1
5098,Bachelor,11,11_KRISTY_K,6,0,0,-1
5099,Bachelor,11,11_STEPHY_K,6,0,0,-1
5100,Bachelor,11,11_JADE_B,6,0,0,-1
5101,Bachelor,11,11_MCCARTEN_D,6,0,0,-1
5102,Bachelor,11,11_LINDSEY_H,6,0,0,-1
5103,Bachelor,11,11_SARAH_N,6,0,0,-1
5104,Bachelor,11,11_SOLISA_S,6,0,0,-1
5105,Bachelor,11,11_MICHELE_L,6,0,0,-1
5106,Bachelor,11,11_MALLORY_S,6,0,0,-1
5107,Bachelor,11,11_ERIN_G,6,0,0,-1
5108,Bachelor,11,11_JESSICA_K,6,0,0,-1
5109,Bachelor,11,11_JULI_G,6,0,0,-1
5110,Bachelor,11,11_KIM_O,6,0,0,-1
5111,Bachelor,11,11_LORI_L,6,0,0,-1
5112,Bachelor,11,11_MELISSA_B,6,0,0,-1
5113,Bachelor,11,11_MORGAN_B,6,0,0,-1
5114,Bachelor,11,11_NATALIE_V,6,0,0,-1
5115,Bachelor,11,11_REGINA_D,6,0,0,-1
5116,Bachelor,11,11_TAUNI_N,6,0,0,-1
5117,Bachelor,11,11_SUSAN_S,6,0,0,-1
5118,Bachelor,10,10_TESSA_H,6,0,1,1
5119,Bachelor,10,10_BEVIN_P,6,0,1,1
5120,Bachelor,10,10_DANIELLE_I,6,0,1,1
5121,Bachelor,10,10_AMBER_A,6,1,1,1
5122,Bachelor,10,10_STEPHANIE_W,6,0,0,-1
5123,Bachelor,10,10_TINA_W,6,0,0,-1
5124,Bachelor,10,10_KATE_B,6,0,0,-1
5125,Bachelor,10,10_NICOLE_C,6,0,0,-1
5126,Bachelor,10,10_STEPHANIE_T,6,0,0,-1
5127,Bachelor,10,10_AMANDA_H,6,0,0,-1
5128,Bachelor,10,10_ERIN_P,6,0,0,-1
5129,Bachelor,10,10_PEYTON_W,6,0,0,-1
5130,Bachelor,10,10_ALEXIS_Y,6,0,0,-1
5131,Bachelor,10,10_SUSAN_A,6,0,0,-1
5132,Bachelor,10,10_TIFFANY_W,6,0,0,-1
5133,Bachelor,10,10_BLAKENEY_R,6,0,0,-1
5134,Bachelor,10,10_CANDICE_D,6,0,0,-1
5135,Bachelor,10,10_CATHERINE_W,6,0,0,-1
5136,Bachelor,10,10_DANIELLE_V,6,0,0,-1
5137,Bachelor,10,10_JACKIE_T,6,0,0,-1
5138,Bachelor,10,10_JEANETTE_A,6,0,0,-1
5139,Bachelor,10,10_JESSICA_D,6,0,0,-1
5140,Bachelor,10,10_LINDA_M,6,0,0,-1
5141,Bachelor,10,10_LINDSAY_S,6,0,0,-1
5142,Bachelor,10,10_TIFFANY_F,6,0,0,-1
5143,Bachelor,09,09_JENNIFER_W,6,0,1,1
5144,Bachelor,09,09_SADIE_M,6,0,1,1
5145,Bachelor,09,09_LISA_B,6,1,1,1
5146,Bachelor,09,09_AGNESE_P,6,0,0,-1
5147,Bachelor,09,09_JEANETTE_P,6,0,0,-1
5148,Bachelor,09,09_DESIREE_V,6,0,0,-1
5149,Bachelor,09,09_JAMI_M,6,0,0,-1
5150,Bachelor,09,09_GINA_C,6,0,0,-1
5151,Bachelor,09,09_ERICA_R,6,0,0,-1
5152,Bachelor,09,09_SARAH_S,6,0,0,-1
5153,Bachelor,09,09_KIM_J,6,0,0,-1
5154,Bachelor,09,09_ELLEN_D,6,0,0,-1
5155,Bachelor,09,09_TARA_D,6,0,0,-1
5156,Bachelor,09,09_ROSELLA_F,6,0,0,-1
5157,Bachelor,09,09_RITA_G,6,0,0,-1
5158,Bachelor,09,09_RENEE_S,6,0,0,-1
5159,Bachelor,09,09_MERI_B,6,0,0,-1
5160,Bachelor,09,09_LAURA_M,6,0,0,-1
5161,Bachelor,09,09_JESSICA_H,6,0,0,-1
5162,Bachelor,09,09_HEATHER_S,6,0,0,-1
5163,Bachelor,09,09_ELYSE_H,6,0,0,-1
5164,Bachelor,09,09_COSETTA_B,6,0,0,-1
5165,Bachelor,09,09_CLAUDIA_G,6,0,0,-1
5166,Bachelor,09,09_CARISSA_I,6,0,0,-1
5167,Bachelor,09,09_BOWE_N,6,0,0,-1
5168,Bachelor,09,09_ANDREA_S,6,0,0,-1
5169,Bachelor,09,09_APRIL_J,6,0,0,-1
5170,Bachelor,08,08_Sarah_S,6,0,1,1
5171,Bachelor,08,08_Moana,6,0,1,1
5172,Bachelor,08,08_Susan,6,1,1,1
5173,Bachelor,08,08_Sarah_B,6,0,0,-1
5174,Bachelor,08,08_Jehan,6,0,0,-1
5175,Bachelor,08,08_Tara,6,0,0,-1
5176,Bachelor,08,08_Jennifer,6,0,0,-1
5177,Bachelor,08,08_Shiloh,6,0,0,-1
5178,Bachelor,08,08_Cole,6,0,0,-1
5179,Bachelor,08,08_Yvonne,6,0,0,-1
5180,Bachelor,08,08_Elizabeth,6,0,0,-1
5181,Bachelor,08,08_Kristen,6,0,0,-1
5182,Bachelor,08,08_Stephanie,6,0,0,-1
5183,Bachelor,08,08_Ali_D,6,0,0,-1
5184,Bachelor,08,08_Allie_G,6,0,0,-1
5185,Bachelor,08,08_April,6,0,0,-1
5186,Bachelor,08,08_Cortney,6,0,0,-1
5187,Bachelor,08,08_Jaime,6,0,0,-1
5188,Bachelor,08,08_Kathy,6,0,0,-1
5189,Bachelor,08,08_Kyle,6,0,0,-1
5190,Bachelor,08,08_Lisa,6,0,0,-1
5191,Bachelor,08,08_Liza,6,0,0,-1
5192,Bachelor,08,08_Princess,6,0,0,-1
5193,Bachelor,08,08_Sara_H,6,0,0,-1
5194,Bachelor,08,08_Venus,6,0,0,-1
5195,Bachelor,07,07_Sarah B.,6,0,1,1
5196,Bachelor,07,07_Krisily,6,0,1,1
5197,Bachelor,07,07_Sarah W.,6,1,1,1
5198,Bachelor,07,07_Kimberly,6,0,0,-1
5199,Bachelor,07,07_Anitra,6,0,0,-1
5200,Bachelor,07,07_Kindle,6,0,0,-1
5201,Bachelor,07,07_Kara,6,0,0,-1
5202,Bachelor,07,07_Jenny,6,0,0,-1
5203,Bachelor,07,07_Kerry,6,0,0,-1
5204,Bachelor,07,07_Carrie,6,0,0,-1
5205,Bachelor,07,07_Gina Marie,6,0,0,-1
5206,Bachelor,07,07_Megan,6,0,0,-1
5207,Bachelor,07,07_Brenda,6,0,0,-1
5208,Bachelor,07,07_Kristina,6,0,0,-1
5209,Bachelor,07,07_Debby,6,0,0,-1
5210,Bachelor,07,07_Katie,6,0,0,-1
5211,Bachelor,07,07_Heather,6,0,0,-1
5212,Bachelor,07,07_Kristen,6,0,0,-1
5213,Bachelor,07,07_Kyshawn,6,0,0,-1
5214,Bachelor,07,07_Siomara,6,0,0,-1
5215,Bachelor,07,07_Emilie,6,0,0,-1
5216,Bachelor,07,07_Kristine,6,0,0,-1
5217,Bachelor,07,07_Geitan,6,0,0,-1
5218,Bachelor,07,07_Valerie,6,0,0,-1
5219,Bachelor,07,07_Danushka,6,0,0,-1
5220,Bachelor,06,06_Mary,6,0,1,1
5221,Bachelor,06,06_Tanya,6,0,1,1
5222,Bachelor,06,06_Cynthia,6,0,1,1
5223,Bachelor,06,06_Cheresse,6,1,0,-1
5224,Bachelor,06,06_Andrea,6,0,0,-1
5225,Bachelor,06,06_Jayne,6,0,0,-1
5226,Bachelor,06,06_Krysta,6,0,0,-1
5227,Bachelor,06,06_Elizabeth,6,0,0,-1
5228,Bachelor,06,06_Amanda,6,0,0,-1
5229,Bachelor,06,06_Kristie,6,0,0,-1
5230,Bachelor,06,06_Susie,6,0,0,-1
5231,Bachelor,06,06_Heather,6,0,0,-1
5232,Bachelor,06,06_Wende,6,0,0,-1
5233,Bachelor,06,06_Natalie,6,0,0,-1
5234,Bachelor,06,06_Ashley,6,0,0,-1
5235,Bachelor,06,06_Kelley,6,0,0,-1
5236,Bachelor,06,06_Leina,6,0,0,-1
5237,Bachelor,06,06_Carolyn,6,0,0,-1
5238,Bachelor,06,06_Amy,6,0,0,-1
5239,Bachelor,06,06_Lisa,6,0,0,-1
5240,Bachelor,06,06_Nicole,6,0,0,-1
5241,Bachelor,06,06_Kerry,6,0,0,-1
5242,Bachelor,06,06_Alma,6,0,0,-1
5243,Bachelor,06,06_Kristin,6,0,0,-1
5244,Bachelor,06,06_Jennifer,6,0,0,-1
5245,Bachelor,06,06_Abby,6,0,0,-1
5246,Bachelor,06,06_Melinda,6,0,0,-1
5247,Bachelor,05,05_JESSICA_B,6,0,1,1
5248,Bachelor,05,05_TARA_H,6,0,1,1
5249,Bachelor,05,05_MANDY_J,6,1,1,1
5250,Bachelor,05,05_TRISH_S,6,0,0,-1
5251,Bachelor,05,05_SUZIE_W,6,0,0,-1
5252,Bachelor,05,05_KAREN_L,6,0,0,-1
5253,Bachelor,05,05_JESSICA_H,6,0,0,-1
5254,Bachelor,05,05_JULIE_D,6,0,0,-1
5255,Bachelor,05,05_JENNY_S,6,0,0,-1
5256,Bachelor,05,05_KATIE_G,6,0,0,-1
5257,Bachelor,05,05_JEANMARIE_C,6,0,0,-1
5258,Bachelor,05,05_ANNECATHERINE_L,6,0,0,-1
5259,Bachelor,05,05_AMBER_L,6,0,0,-1
5260,Bachelor,05,05_MANDY_C,6,0,0,-1
5261,Bachelor,05,05_KRISTY_R,6,0,0,-1
5262,Bachelor,05,05_CELESTE_C,6,0,0,-1
5263,Bachelor,05,05_JENNY_M,6,0,0,-1
5264,Bachelor,05,05_DEBBIE_M,6,0,0,-1
5265,Bachelor,05,05_DOLORES_F,6,0,0,-1
5266,Bachelor,05,05_FRANCINE_J,6,0,0,-1
5267,Bachelor,05,05_DESHAUN_W,6,0,0,-1
5268,Bachelor,05,05_JESSICA_K,6,0,0,-1
5269,Bachelor,05,05_HOLLY_R,6,0,0,-1
5270,Bachelor,05,05_RACHEL_C,6,0,0,-1
5271,Bachelor,05,05_KRISTIN_C,6,0,0,-1
5272,Bachelor,04,04_Kelly-Jo,6,0,1,1
5273,Bachelor,04,04_Estella,6,0,1,1
5274,Bachelor,04,04_Mary,6,1,1,1
5275,Bachelor,04,04_Meredith,6,0,0,-1
5276,Bachelor,04,04_Brooke,6,0,0,-1
5277,Bachelor,04,04_Lee-Ann,6,0,0,-1
5278,Bachelor,04,04_Misty,6,0,0,-1
5279,Bachelor,04,04_Karin,6,0,0,-1
5280,Bachelor,04,04_Jenny,6,0,0,-1
5281,Bachelor,04,04_Antoinette,6,0,0,-1
5282,Bachelor,04,04_Lindsay_clippers,6,0,0,-1
5283,Bachelor,04,04_Lindsay,6,0,0,-1
5284,Bachelor,04,04_Lanah,6,0,0,-1
5285,Bachelor,04,04_Jenn,6,0,0,-1
5286,Bachelor,04,04_Christine,6,0,0,-1
5287,Bachelor,04,04_Darla,6,0,0,-1
5288,Bachelor,04,04_Stacey,6,0,0,-1
5289,Bachelor,04,04_Shea,6,0,0,-1
5290,Bachelor,04,04_Heather,6,0,0,-1
5291,Bachelor,04,04_Lauren,6,0,0,-1
5292,Bachelor,04,04_Kristi,6,0,0,-1
5293,Bachelor,04,04_Samentha,6,0,0,-1
5294,Bachelor,04,04_Leona,6,0,0,-1
5295,Bachelor,04,04_Julie,6,0,0,-1
5296,Bachelor,04,04_Shelly,6,0,0,-1
5297,Bachelor,03,03_JEN_X,6,0,1,1
5298,Bachelor,03,03_KIRSTEN_X,6,0,1,1
5299,Bachelor,03,03_TINA_X,6,1,1,1
